time	 raw data	 moving average	 windowed sinc
0.161	0.000000	0.000000	0.000000
0.162	0.000000	0.000000	0.000000
0.163	0.000000	0.000000	0.000000
0.164	0.000000	0.000000	0.000000
0.165	0.000000	0.000000	0.000000
0.166	0.000000	0.000000	0.000000
0.167	0.000000	0.000000	0.000000
0.168	0.000000	0.000000	0.000000
0.169	0.000000	0.000000	0.000000
0.170	0.000000	0.000000	0.000000
0.171	0.000000	0.000000	0.000000
0.172	0.000000	0.000000	0.000000
0.173	0.000000	0.000000	0.000000
0.174	0.000000	0.000000	0.000000
0.175	0.000000	0.000000	0.000000
0.176	0.000000	0.000000	0.000000
0.177	0.000000	0.000000	0.000000
0.178	0.000000	0.000000	0.000000
0.179	0.000000	0.000000	0.000000
0.180	0.000000	0.000000	0.000000
0.181	0.000000	0.000000	0.000000
0.182	0.000000	0.000000	0.000000
0.183	0.000000	0.000000	0.000000
0.184	0.000000	0.000000	0.000000
0.185	0.000000	0.000000	0.000000
0.186	0.000000	0.000000	0.000000
0.187	0.000000	0.000000	0.000000
0.188	0.000000	0.000000	0.000000
0.189	0.000000	0.000000	0.000000
0.190	0.000000	0.000000	0.000000
0.191	0.000000	0.000000	0.000000
0.192	0.000000	0.000000	0.000000
0.193	0.000000	0.000000	0.000000
0.194	0.000000	0.000000	0.000000
0.195	0.000000	0.000000	0.000000
0.196	0.000000	0.000000	0.000000
0.197	0.000000	0.000000	0.000000
0.198	0.000000	0.000000	0.000000
0.199	0.000000	0.000000	0.000000
0.200	0.000000	0.000000	0.000000
0.201	0.000000	0.000000	0.000000
0.202	0.000000	0.000000	0.000000
0.203	0.000000	0.000000	0.000000
0.204	0.000000	0.000000	0.000000
0.205	0.000000	0.000000	0.000000
0.206	0.000000	0.000000	0.000000
0.207	0.000000	0.000000	0.000000
0.208	0.000000	0.000000	0.000000
0.209	0.000000	0.000000	0.000000
0.210	0.000000	0.000000	0.000000
0.211	0.000000	0.000000	0.000000
0.212	0.000000	0.000000	0.000000
0.213	0.000000	0.000000	0.000000
0.214	0.000000	0.000000	0.000000
0.215	0.000000	0.000000	0.000000
0.216	0.000000	0.000000	0.000000
0.217	0.000000	0.000000	0.000000
0.218	0.000000	0.000000	0.000000
0.219	0.000000	0.000000	0.000000
0.220	0.000000	0.000000	0.000000
0.221	0.000000	0.000000	0.000000
0.222	0.000000	0.000000	0.000000
0.223	0.000000	0.000000	0.000000
0.224	0.000000	0.000000	0.000000
0.225	0.000000	0.000000	0.000000
0.226	0.000000	0.000000	0.000000
0.227	0.000000	0.000000	0.000000
0.228	0.000000	0.000000	0.000000
0.229	0.000000	0.000000	0.000000
0.230	0.000000	0.000000	0.000000
0.231	0.000000	0.000000	0.000000
0.232	0.000000	0.000000	0.000000
0.233	0.000000	0.000000	0.000000
0.234	0.000000	0.000000	0.000000
0.235	0.000000	0.000000	0.000000
0.236	0.000000	0.000000	0.000000
0.237	0.000000	0.000000	0.000000
0.238	0.000000	0.000000	0.000000
0.239	0.000000	0.000000	0.000000
0.240	0.000000	0.000000	0.000000
0.241	0.000000	0.000000	0.000000
0.242	0.000000	0.000000	0.000000
0.243	0.000000	0.000000	0.000000
0.244	0.000000	0.000000	0.000000
0.245	0.000000	0.000000	0.000000
0.246	0.000000	0.000000	0.000000
0.247	0.000000	0.000000	0.000000
0.248	0.000000	0.000000	0.000000
0.249	0.000000	0.000000	0.000000
0.250	0.000000	0.000000	0.000000
0.251	0.000000	0.000000	0.000000
0.252	0.000000	0.000000	0.000000
0.253	0.000000	0.000000	0.000000
0.254	0.000000	0.000000	0.000000
0.255	0.000000	0.000000	0.000000
0.256	0.000000	0.000000	0.000000
0.257	0.000000	0.000000	0.000000
0.258	0.000000	0.000000	0.000000
0.259	0.000000	0.000000	0.000000
0.260	0.000000	0.000000	0.000000
0.261	0.000000	0.000000	0.000000
0.262	0.000000	0.000000	0.000000
0.263	0.000000	0.000000	0.000000
0.264	0.000000	0.000000	0.000000
0.265	0.000000	0.000000	0.000000
0.266	0.000000	0.000000	0.000000
0.267	0.000000	0.000000	0.000000
0.268	0.000000	0.000000	0.000000
0.269	0.000000	0.000000	0.000000
0.270	0.000000	0.000000	0.000000
0.271	0.000000	0.000000	0.000000
0.272	0.000000	0.000000	0.000000
0.273	0.000000	0.000000	0.000000
0.274	0.000000	0.000000	0.000000
0.275	0.000000	0.000000	0.000000
0.276	0.000000	0.000000	0.000000
0.277	0.000000	0.000000	0.000000
0.278	0.000000	0.000000	0.000000
0.279	0.000000	0.000000	0.000000
0.280	0.000000	0.000000	0.000000
0.281	0.000000	0.000000	0.000000
0.282	0.000000	0.000000	0.000000
0.283	0.000000	0.000000	0.000000
0.284	0.000000	0.000000	0.000000
0.285	0.000000	0.000000	0.000000
0.286	0.000000	0.000000	0.000000
0.287	0.000000	0.000000	0.000000
0.288	0.000000	0.000000	0.000000
0.289	0.000000	0.000000	0.000000
0.290	0.000000	0.000000	0.000000
0.291	0.000000	0.000000	0.000000
0.292	0.000000	0.000000	0.000000
0.293	0.000000	0.000000	0.000000
0.294	0.000000	0.000000	0.000000
0.295	0.000000	0.000000	0.000000
0.296	0.000000	0.000000	0.000000
0.297	0.000000	0.000000	0.000000
0.298	0.000000	0.000000	0.000000
0.299	0.000000	0.000000	0.000000
0.300	0.000000	0.000000	0.000000
0.301	0.000000	0.000000	0.000000
0.302	0.000000	0.000000	0.000000
0.303	0.000000	0.000000	0.000000
0.304	0.000000	0.000000	0.000000
0.305	0.000000	0.000000	0.000000
0.306	0.000000	0.000000	0.000000
0.307	0.000000	0.000000	0.000000
0.308	0.000000	0.000000	0.000000
0.309	0.000000	0.000000	0.000000
0.310	0.000000	0.000000	0.000000
0.311	0.000000	0.000000	0.000000
0.312	0.000000	0.000000	0.000000
0.313	0.000000	0.000000	0.000000
0.314	0.000000	0.000000	0.000000
0.315	0.000000	0.000000	0.000000
0.316	0.000000	0.000000	0.000000
0.317	0.000000	0.000000	0.000000
0.318	0.000000	0.000000	0.000000
0.319	0.000000	0.000000	0.000000
0.320	0.000000	0.000000	0.000000
0.321	0.000000	0.000000	0.000000
0.322	0.000000	0.000000	0.000000
0.323	0.000000	0.000000	0.000000
0.324	0.000000	0.000000	0.000000
0.325	0.000000	0.000000	0.000000
0.326	0.000000	0.000000	0.000000
0.327	0.000000	0.000000	0.000000
0.328	0.000000	0.000000	0.000000
0.329	0.000000	0.000000	0.000000
0.330	0.000000	0.000000	0.000000
0.331	0.000000	0.000000	0.000000
0.332	0.000000	0.000000	0.000000
0.333	0.000000	0.000000	0.000000
0.334	0.000000	0.000000	0.000000
0.335	0.000000	0.000000	0.000000
0.336	0.000000	0.000000	0.000000
0.337	0.000000	0.000000	0.000000
0.338	0.000000	0.000000	0.000000
0.339	0.000000	0.000000	0.000000
0.340	0.000000	0.000000	0.000000
0.341	0.000000	0.000000	0.000000
0.342	0.000000	0.000000	0.000000
0.343	0.000000	0.000000	0.000000
0.344	0.000000	0.000000	0.000000
0.345	0.000000	0.000000	0.000000
0.346	0.000000	0.000000	0.000000
0.347	0.000000	0.000000	0.000000
0.348	0.000000	0.000000	0.000000
0.349	0.000000	0.000000	0.000000
0.350	0.000000	0.000000	0.000000
0.351	0.000000	0.000000	0.000000
0.352	0.000000	0.000000	0.000000
0.353	0.000000	0.000000	0.000000
0.354	0.000000	0.000000	0.000000
0.355	0.000000	0.000000	0.000000
0.356	0.000000	0.000000	0.000000
0.357	0.000000	0.000000	0.000000
0.358	0.000000	0.000000	0.000000
0.359	0.000000	0.000000	0.000000
0.360	0.000000	0.000000	0.000000
0.361	0.000000	0.000000	0.000000
0.362	0.000000	0.000000	0.000000
0.363	0.000000	0.000000	0.000000
0.364	0.000000	0.000000	0.000000
0.365	0.000000	0.000000	0.000000
0.366	0.000000	0.000000	0.000000
0.367	0.000000	0.000000	0.000000
0.368	0.000000	0.000000	0.000000
0.369	0.000000	0.000000	0.000000
0.370	0.000000	0.000000	0.000000
0.371	0.000000	0.000000	0.000000
0.372	0.000000	0.000000	0.000000
0.373	0.000000	0.000000	0.000000
0.374	0.000000	0.000000	0.000000
0.375	0.000000	0.000000	0.000000
0.376	0.000000	0.000000	0.000000
0.377	0.000000	0.000000	0.000000
0.378	0.000000	0.000000	0.000000
0.379	0.000000	0.000000	0.000000
0.380	0.000000	0.000000	0.000000
0.381	0.000000	0.000000	0.000000
0.382	0.000000	0.000000	0.000000
0.383	0.000000	0.000000	0.000000
0.384	0.000000	0.000000	0.000000
0.385	0.000000	0.000000	0.000000
0.386	0.000000	0.000000	0.000000
0.387	0.000000	0.000000	0.000000
0.388	0.000000	0.000000	0.000000
0.389	0.000000	0.000000	0.000000
0.390	0.000000	0.000000	0.000000
0.391	0.000000	0.000000	0.000000
0.392	0.000000	0.000000	0.000000
0.393	0.000000	0.000000	0.000000
0.394	0.000000	0.000000	0.000000
0.395	0.000000	0.000000	0.000000
0.396	0.000000	0.000000	0.000000
0.397	0.000000	0.000000	0.000000
0.398	0.000000	0.000000	0.000000
0.399	0.000000	0.000000	0.000000
0.400	0.000000	0.000000	0.000000
0.401	0.000000	0.000000	0.000000
0.402	0.000000	0.000000	0.000000
0.403	0.000000	0.000000	0.000000
0.404	0.000000	0.000000	0.000000
0.405	0.000000	0.000000	0.000000
0.406	0.000000	0.000000	0.000000
0.407	0.000000	0.000000	0.000000
0.408	0.000000	0.000000	0.000000
0.409	0.000000	0.000000	0.000000
0.410	0.000000	0.000000	0.000000
0.411	0.000000	0.000000	0.000000
0.412	0.000000	0.000000	0.000000
0.413	0.000000	0.000000	0.000000
0.414	0.000000	0.000000	0.000000
0.415	0.000000	0.000000	0.000000
0.416	0.000000	0.000000	0.000000
0.417	0.000000	0.000000	0.000000
0.418	0.000000	0.000000	0.000000
0.419	0.000000	0.000000	0.000000
0.420	0.000000	0.000000	0.000000
0.421	0.000000	0.000000	0.000000
0.422	0.000000	0.000000	0.000000
0.423	0.000000	0.000000	0.000000
0.424	0.000000	0.000000	0.000000
0.425	0.000000	0.000000	0.000000
0.426	0.000000	0.000000	0.000000
0.427	0.000000	0.000000	0.000000
0.428	0.000000	0.000000	0.000000
0.429	0.000000	0.000000	0.000000
0.430	0.000000	0.000000	0.000000
0.431	0.000000	0.000000	0.000000
0.432	0.000000	0.000000	0.000000
0.433	0.000000	0.000000	0.000000
0.434	0.000000	0.000000	0.000000
0.435	0.000000	0.000000	0.000000
0.436	0.000000	0.000000	0.000000
0.437	0.000000	0.000000	0.000000
0.438	0.000000	0.000000	0.000000
0.439	0.000000	0.000000	0.000000
0.440	0.000000	0.000000	0.000000
0.441	0.000000	0.000000	0.000000
0.442	0.000000	0.000000	0.000000
0.443	0.000000	0.000000	0.000000
0.444	0.000000	0.000000	0.000000
0.445	0.000000	0.000000	0.000000
0.446	0.000000	0.000000	0.000000
0.447	0.000000	0.000000	0.000000
0.448	0.000000	0.000000	0.000000
0.449	0.000000	0.000000	0.000000
0.450	0.000000	0.000000	0.000000
0.451	0.000000	0.000000	0.000000
0.452	0.000000	0.000000	0.000000
0.453	0.000000	0.000000	-0.000000
0.454	0.000000	0.000000	-0.000000
0.455	0.000000	0.000000	0.000000
0.456	0.000000	0.000000	0.000000
0.457	0.000000	0.000000	0.000000
0.458	0.000000	0.000000	0.000000
0.459	0.000000	0.000000	0.000001
0.460	0.000000	0.000000	0.000001
0.461	0.000000	0.000000	0.000002
0.462	0.000000	0.000000	0.000003
0.463	0.000000	0.000000	0.000004
0.464	0.000000	0.000000	0.000005
0.465	0.000000	0.000000	0.000007
0.466	0.000000	0.000000	0.000009
0.467	0.000000	0.000000	0.000011
0.468	0.000000	0.000000	0.000013
0.469	0.000000	0.000000	0.000015
0.470	0.000000	0.000000	0.000017
0.471	0.000000	0.000000	0.000018
0.472	0.000000	0.000000	0.000019
0.473	0.000000	0.000000	0.000020
0.474	0.000000	0.000000	0.000019
0.475	0.000000	0.000000	0.000017
0.476	0.000000	0.000000	0.000014
0.477	0.000000	0.000000	0.000008
0.478	0.000000	0.000000	0.000000
0.479	0.000000	0.000000	-0.000011
0.480	0.000000	0.000000	-0.000025
0.481	0.000000	0.000000	-0.000044
0.482	0.000000	0.000000	-0.000068
0.483	0.000000	0.000000	-0.000097
0.484	0.000000	0.000000	-0.000132
0.485	0.000000	0.000000	-0.000175
0.486	0.000000	0.000000	-0.000225
0.487	0.000000	0.000000	-0.000285
0.488	0.000000	0.000000	-0.000354
0.489	0.000000	0.000000	-0.000433
0.490	0.000000	0.000000	-0.000524
0.491	0.000000	0.000000	-0.000628
0.492	0.000000	0.000000	-0.000744
0.493	0.000000	0.000000	-0.000875
0.494	0.000000	0.000000	-0.001020
0.495	0.000000	0.000000	-0.001180
0.496	0.000000	0.000000	-0.001356
0.497	0.000000	0.000000	-0.001549
0.498	0.000000	0.000000	-0.001758
0.499	0.000000	0.000000	-0.001984
0.500	0.000000	0.000000	-0.002226
0.501	0.000000	0.000000	-0.002485
0.502	0.000000	0.000000	-0.002760
0.503	0.000000	0.000000	-0.003050
0.504	0.000000	0.000000	-0.003354
0.505	0.000000	0.000000	-0.003670
0.506	0.000000	0.000000	-0.003998
0.507	0.000000	0.000000	-0.004335
0.508	0.000000	0.000000	-0.004679
0.509	0.000000	0.000000	-0.005027
0.510	0.000000	0.000000	-0.005375
0.511	0.000000	0.000000	-0.005721
0.512	0.000000	0.000000	-0.006060
0.513	0.000000	0.000000	-0.006387
0.514	0.000000	0.000000	-0.006698
0.515	0.000000	0.000000	-0.006988
0.516	0.000000	0.000000	-0.007250
0.517	0.000000	0.000000	-0.007478
0.518	0.000000	0.000000	-0.007665
0.519	0.000000	0.000000	-0.007805
0.520	0.000000	0.000000	-0.007889
0.521	0.000000	0.000000	-0.007910
0.522	0.000000	0.000000	-0.007859
0.523	0.000000	0.000000	-0.007727
0.524	0.000000	0.000000	-0.007505
0.525	0.000000	0.000000	-0.007185
0.526	0.000000	0.000000	-0.006755
0.527	0.000000	-0.000558	-0.006206
0.528	0.000000	0.000896	-0.005528
0.529	0.000000	0.001341	-0.004710
0.530	0.000000	0.001758	-0.003743
0.531	0.000000	0.004014	-0.002616
0.532	0.000000	0.004932	-0.001318
0.533	0.000000	0.006380	0.000161
0.534	0.000000	0.009339	0.001830
0.535	0.000000	0.010787	0.003701
0.536	0.000000	0.013293	0.005783
0.537	0.000000	0.016858	0.008085
0.538	0.000000	0.018912	0.010616
0.539	0.000000	0.022474	0.013385
0.540	0.000000	0.026562	0.016401
0.541	0.000000	0.029309	0.019671
0.542	0.000000	0.033891	0.023203
0.543	0.000000	0.038441	0.027002
0.544	0.000000	0.041975	0.031075
0.545	0.000000	0.047514	0.035426
0.546	0.000000	0.052488	0.040061
0.547	0.000000	0.056896	0.044983
0.548	0.000000	0.063306	0.050195
0.549	0.000000	0.068697	0.055698
0.549	0.000000	0.074050	0.061495
0.550	-0.027885	0.081230	0.067585
0.551	0.072683	0.087061	0.073967
0.552	0.022239	0.093409	0.080641
0.553	0.020855	0.101253	0.087604
0.554	0.112791	0.107572	0.094853
0.555	0.045938	0.114934	0.102384
0.556	0.072400	0.123339	0.110192
0.557	0.147915	0.130215	0.118271
0.558	0.072406	0.138583	0.126615
0.559	0.125333	0.147458	0.135218
0.560	0.178241	0.154973	0.144070
0.561	0.102673	0.164304	0.153165
0.562	0.178088	0.173580	0.162491
0.563	0.204412	0.181821	0.172041
0.564	0.137381	0.192044	0.181803
0.565	0.229099	0.201679	0.191767
0.566	0.227458	0.210724	0.201923
0.567	0.176718	0.221748	0.212258
0.568	0.276950	0.231728	0.222760
0.569	0.248690	0.241644	0.233419
0.570	0.220391	0.253360	0.244221
0.571	0.320505	0.263700	0.255155
0.572	0.269568	0.274529	0.266209
0.573	0.267652	0.286825	0.277369
0.574	0.359017	0.297567	0.288624
0.575	0.291554	0.309323	0.299961
0.576	0.317369	0.322648	0.311369
0.577	0.392196	0.332402	0.322836
0.578	0.315961	0.344623	0.334350
0.579	0.368125	0.357348	0.345900
0.580	0.420230	0.366841	0.357474
0.581	0.343821	0.379451	0.369063
0.582	0.418357	0.391443	0.380656
0.583	0.443765	0.400854	0.392243
0.584	0.375779	0.413722	0.403814
0.585	0.466505	0.424906	0.415361
0.586	0.463834	0.434405	0.426876
0.587	0.412027	0.447356	0.438349
0.588	0.511155	0.457716	0.449774
0.589	0.481754	0.467446	0.461143
0.590	0.452276	0.480278	0.472449
0.591	0.551176	0.489858	0.483687
0.592	0.498989	0.499919	0.494850
0.593	0.495785	0.512421	0.505934
0.594	0.585827	0.521322	0.516933
0.595	0.517005	0.531758	0.527844
0.596	0.541425	0.543728	0.538661
0.597	0.614822	0.552093	0.549381
0.598	0.537122	0.562890	0.560001
0.599	0.587785	0.574157	0.570518
0.600	0.638356	0.582157	0.580930
0.601	0.560377	0.593240	0.591233
0.602	0.633310	0.603672	0.601427
0.603	0.657081	0.611489	0.611508
0.604	0.587424	0.622730	0.621476
0.605	0.676445	0.632254	0.631329
0.606	0.672037	0.640060	0.641066
0.607	0.618459	0.651285	0.650685
0.608	0.715784	0.659887	0.660186
0.609	0.684547	0.667828	0.669569
0.610	0.653202	0.678839	0.678831
0.611	0.750203	0.686566	0.687973
0.612	0.696085	0.694744	0.696994
0.613	0.690920	0.705331	0.705893
0.614	0.778969	0.712287	0.714670
0.615	0.708124	0.720748	0.723325
0.616	0.730490	0.730714	0.731856
0.617	0.801804	0.737044	0.740264
0.618	0.721992	0.745778	0.748548
0.619	0.770513	0.754952	0.756708
0.620	0.818913	0.760831	0.764742
0.621	0.738736	0.769765	0.772651
0.622	0.809441	0.778020	0.780434
0.623	0.830956	0.783633	0.788089
0.624	0.759017	0.792641	0.795618
0.625	0.845729	0.799907	0.803018
0.626	0.838983	0.805428	0.810289
0.627	0.783043	0.814342	0.817431
0.628	0.877979	0.820607	0.824442
0.629	0.844328	0.826185	0.831322
0.630	0.810544	0.834808	0.838071
0.631	0.905079	0.840124	0.844687
0.632	0.848473	0.845865	0.851168
0.633	0.840795	0.853992	0.857516
0.634	0.926307	0.858465	0.863727
0.635	0.852902	0.864419	0.869803
0.636	0.872686	0.871856	0.875741
0.637	0.941394	0.875634	0.881541
0.638	0.858954	0.881795	0.887203
0.639	0.904827	0.888373	0.892724
0.640	0.950557	0.891636	0.898105
0.641	0.867688	0.897934	0.903344
0.642	0.935683	0.903532	0.908440
0.643	0.954466	0.906468	0.913394
0.644	0.879776	0.912780	0.918203
0.645	0.963718	0.917330	0.922867
0.646	0.954185	0.920118	0.927385
0.647	0.895438	0.926280	0.931758
0.648	0.987549	0.929776	0.935983
0.649	0.951057	0.932567	0.940060
0.650	0.914414	0.938387	0.943989
0.651	1.006075	0.940883	0.947768
0.652	0.946577	0.943788	0.951399
0.653	0.935992	0.949064	0.954879
0.654	1.018583	0.950670	0.958207
0.655	0.942242	0.953744	0.961385
0.656	0.959076	0.958285	0.964411
0.657	1.024821	0.959155	0.967285
0.658	0.939404	0.962394	0.970006
0.659	0.982287	0.966038	0.972574
0.660	1.025015	0.966354	0.974988
0.661	0.939133	0.969693	0.977248
0.662	1.004103	0.972321	0.979354
0.663	1.019851	0.972276	0.981305
0.664	0.942115	0.975597	0.983101
0.665	1.023001	0.977147	0.984742
0.666	1.010402	0.976924	0.986228
0.667	0.948581	0.980066	0.987557
0.668	1.037610	0.980534	0.988731
0.669	0.998027	0.980290	0.989749
0.670	0.958286	0.983066	0.990610
0.671	1.046842	0.982511	0.991315
0.672	0.984233	0.982359	0.991864
0.673	0.970532	0.984572	0.992256
0.674	1.050000	0.983109	0.992491
0.675	0.970532	0.983109	0.992569
0.676	0.984233	0.984572	0.992491
0.677	1.046842	0.982359	0.992256
0.678	0.958286	0.982511	0.991864
0.679	0.998027	0.983066	0.991315
0.680	1.037610	0.980290	0.990611
0.681	0.948581	0.980534	0.989750
0.682	1.010402	0.980066	0.988732
0.683	1.023001	0.976924	0.987558
0.684	0.942115	0.977147	0.986228
0.685	1.019851	0.975597	0.984743
0.686	1.004103	0.972276	0.983102
0.687	0.939133	0.972321	0.981306
0.688	1.025015	0.969693	0.979355
0.689	0.982287	0.966354	0.977248
0.690	0.939404	0.966038	0.974989
0.691	1.024821	0.962394	0.972574
0.692	0.959076	0.959155	0.970006
0.693	0.942242	0.958285	0.967286
0.694	1.018583	0.953744	0.964412
0.695	0.935992	0.950670	0.961386
0.696	0.946577	0.949064	0.958209
0.697	1.006075	0.943788	0.954880
0.698	0.914414	0.940883	0.951400
0.699	0.951057	0.938387	0.947770
0.700	0.987549	0.932567	0.943990
0.701	0.895438	0.929776	0.940061
0.702	0.954185	0.926280	0.935984
0.703	0.963718	0.920118	0.931759
0.704	0.879776	0.917330	0.927387
0.705	0.954466	0.912780	0.922868
0.706	0.935683	0.906467	0.918204
0.707	0.867688	0.903532	0.913395
0.708	0.950557	0.897934	0.908442
0.709	0.904827	0.891636	0.903344
0.710	0.858954	0.888373	0.898104
0.711	0.941394	0.881795	0.892723
0.712	0.872686	0.875634	0.887201
0.713	0.852902	0.871856	0.881538
0.714	0.926307	0.864419	0.875736
0.715	0.840795	0.858464	0.869796
0.716	0.848473	0.853992	0.863719
0.717	0.905079	0.845865	0.857505
0.718	0.810544	0.840124	0.851156
0.719	0.844328	0.834808	0.844672
0.720	0.877979	0.826185	0.838055
0.721	0.783043	0.820607	0.831306
0.722	0.838983	0.814341	0.824425
0.723	0.845729	0.805428	0.817414
0.724	0.759017	0.799906	0.810275
0.725	0.830956	0.792641	0.803007
0.726	0.809441	0.783632	0.795612
0.727	0.738736	0.778020	0.788091
0.728	0.818913	0.769765	0.780447
0.729	0.770513	0.760831	0.772679
