time	 raw data	 moving average	 windowed sinc
0.161	0.000000	0.000000	0.000000
0.162	0.000000	0.000000	0.000000
0.163	0.000000	0.000000	0.000000
0.164	0.000000	0.000000	0.000000
0.165	0.000000	0.000000	0.000000
0.166	0.000000	0.000000	0.000000
0.167	0.000000	0.000000	0.000000
0.168	0.000000	0.000000	0.000000
0.169	0.000000	0.000000	0.000000
0.170	0.000000	0.000000	0.000000
0.171	0.000000	0.000000	0.000000
0.172	0.000000	0.000000	0.000000
0.173	0.000000	0.000000	0.000000
0.174	0.000000	0.000000	0.000000
0.175	0.000000	0.000000	0.000000
0.176	0.000000	0.000000	0.000000
0.177	0.000000	0.000000	0.000000
0.178	0.000000	0.000000	0.000000
0.179	0.000000	0.000000	0.000000
0.180	0.000000	0.000000	0.000000
0.181	0.000000	0.000000	0.000000
0.182	0.000000	0.000000	0.000000
0.183	0.000000	0.000000	0.000000
0.184	0.000000	0.000000	0.000000
0.185	0.000000	0.000000	0.000000
0.186	0.000000	0.000000	0.000000
0.187	0.000000	0.000000	0.000000
0.188	0.000000	0.000000	0.000000
0.189	0.000000	0.000000	0.000000
0.190	0.000000	0.000000	0.000000
0.191	0.000000	0.000000	0.000000
0.192	0.000000	0.000000	0.000000
0.193	0.000000	0.000000	0.000000
0.194	0.000000	0.000000	0.000000
0.195	0.000000	0.000000	0.000000
0.196	0.000000	0.000000	0.000000
0.197	0.000000	0.000000	0.000000
0.198	0.000000	0.000000	0.000000
0.199	0.000000	0.000000	0.000000
0.200	0.000000	0.000000	0.000000
0.201	0.000000	0.000000	0.000000
0.202	0.000000	0.000000	0.000000
0.203	0.000000	0.000000	0.000000
0.204	0.000000	0.000000	0.000000
0.205	0.000000	0.000000	0.000000
0.206	0.000000	0.000000	0.000000
0.207	0.000000	0.000000	0.000000
0.208	0.000000	0.000000	0.000000
0.209	0.000000	0.000000	0.000000
0.210	0.000000	0.000000	0.000000
0.211	0.000000	0.000000	0.000000
0.212	0.000000	0.000000	0.000000
0.213	0.000000	0.000000	0.000000
0.214	0.000000	0.000000	0.000000
0.215	0.000000	0.000000	0.000000
0.216	0.000000	0.000000	0.000000
0.217	0.000000	0.000000	0.000000
0.218	0.000000	0.000000	0.000000
0.219	0.000000	0.000000	0.000000
0.220	0.000000	0.000000	0.000000
0.221	0.000000	0.000000	0.000000
0.222	0.000000	0.000000	0.000000
0.223	0.000000	0.000000	0.000000
0.224	0.000000	0.000000	0.000000
0.225	0.000000	0.000000	0.000000
0.226	0.000000	0.000000	0.000000
0.227	0.000000	0.000000	0.000000
0.228	0.000000	0.000000	0.000000
0.229	0.000000	0.000000	0.000000
0.230	0.000000	0.000000	0.000000
0.231	0.000000	0.000000	0.000000
0.232	0.000000	0.000000	0.000000
0.233	0.000000	0.000000	0.000000
0.234	0.000000	0.000000	0.000000
0.235	0.000000	0.000000	0.000000
0.236	0.000000	0.000000	0.000000
0.237	0.000000	0.000000	0.000000
0.238	0.000000	0.000000	0.000000
0.239	0.000000	0.000000	0.000000
0.240	0.000000	0.000000	0.000000
0.241	0.000000	0.000000	0.000000
0.242	0.000000	0.000000	0.000000
0.243	0.000000	0.000000	0.000000
0.244	0.000000	0.000000	0.000000
0.245	0.000000	0.000000	0.000000
0.246	0.000000	0.000000	0.000000
0.247	0.000000	0.000000	0.000000
0.248	0.000000	0.000000	0.000000
0.249	0.000000	0.000000	0.000000
0.250	0.000000	0.000000	0.000000
0.251	0.000000	0.000000	0.000000
0.252	0.000000	0.000000	0.000000
0.253	0.000000	0.000000	0.000000
0.254	0.000000	0.000000	0.000000
0.255	0.000000	0.000000	0.000000
0.256	0.000000	0.000000	0.000000
0.257	0.000000	0.000000	0.000000
0.258	0.000000	0.000000	0.000000
0.259	0.000000	0.000000	0.000000
0.260	0.000000	0.000000	0.000000
0.261	0.000000	0.000000	0.000000
0.262	0.000000	0.000000	0.000000
0.263	0.000000	0.000000	0.000000
0.264	0.000000	0.000000	0.000000
0.265	0.000000	0.000000	0.000000
0.266	0.000000	0.000000	0.000000
0.267	0.000000	0.000000	0.000000
0.268	0.000000	0.000000	0.000000
0.269	0.000000	0.000000	0.000000
0.270	0.000000	0.000000	0.000000
0.271	0.000000	0.000000	0.000000
0.272	0.000000	0.000000	0.000000
0.273	0.000000	0.000000	0.000000
0.274	0.000000	0.000000	0.000000
0.275	0.000000	0.000000	0.000000
0.276	0.000000	0.000000	0.000000
0.277	0.000000	0.000000	0.000000
0.278	0.000000	0.000000	0.000000
0.279	0.000000	0.000000	0.000000
0.280	0.000000	0.000000	0.000000
0.281	0.000000	0.000000	0.000000
0.282	0.000000	0.000000	0.000000
0.283	0.000000	0.000000	0.000000
0.284	0.000000	0.000000	0.000000
0.285	0.000000	0.000000	0.000000
0.286	0.000000	0.000000	0.000000
0.287	0.000000	0.000000	0.000000
0.288	0.000000	0.000000	0.000000
0.289	0.000000	0.000000	0.000000
0.290	0.000000	0.000000	0.000000
0.291	0.000000	0.000000	0.000000
0.292	0.000000	0.000000	0.000000
0.293	0.000000	0.000000	0.000000
0.294	0.000000	0.000000	0.000000
0.295	0.000000	0.000000	0.000000
0.296	0.000000	0.000000	0.000000
0.297	0.000000	0.000000	0.000000
0.298	0.000000	0.000000	0.000000
0.299	0.000000	0.000000	0.000000
0.300	0.000000	0.000000	0.000000
0.301	0.000000	0.000000	0.000000
0.302	0.000000	0.000000	0.000000
0.303	0.000000	0.000000	0.000000
0.304	0.000000	0.000000	0.000000
0.305	0.000000	0.000000	0.000000
0.306	0.000000	0.000000	0.000000
0.307	0.000000	0.000000	0.000000
0.308	0.000000	0.000000	0.000000
0.309	0.000000	0.000000	0.000000
0.310	0.000000	0.000000	0.000000
0.311	0.000000	0.000000	0.000000
0.312	0.000000	0.000000	0.000000
0.313	0.000000	0.000000	0.000000
0.314	0.000000	0.000000	0.000000
0.315	0.000000	0.000000	0.000000
0.316	0.000000	0.000000	0.000000
0.317	0.000000	0.000000	0.000000
0.318	0.000000	0.000000	0.000000
0.319	0.000000	0.000000	0.000000
0.320	0.000000	0.000000	0.000000
0.321	0.000000	0.000000	0.000000
0.322	0.000000	0.000000	0.000000
0.323	0.000000	0.000000	0.000000
0.324	0.000000	0.000000	0.000000
0.325	0.000000	0.000000	0.000000
0.326	0.000000	0.000000	0.000000
0.327	0.000000	0.000000	0.000000
0.328	0.000000	0.000000	0.000000
0.329	0.000000	0.000000	0.000000
0.330	0.000000	0.000000	0.000000
0.331	0.000000	0.000000	0.000000
0.332	0.000000	0.000000	0.000000
0.333	0.000000	0.000000	0.000000
0.334	0.000000	0.000000	0.000000
0.335	0.000000	0.000000	0.000000
0.336	0.000000	0.000000	0.000000
0.337	0.000000	0.000000	0.000000
0.338	0.000000	0.000000	0.000000
0.339	0.000000	0.000000	0.000000
0.340	0.000000	0.000000	0.000000
0.341	0.000000	0.000000	0.000000
0.342	0.000000	0.000000	0.000000
0.343	0.000000	0.000000	0.000000
0.344	0.000000	0.000000	0.000000
0.345	0.000000	0.000000	0.000000
0.346	0.000000	0.000000	0.000000
0.347	0.000000	0.000000	0.000000
0.348	0.000000	0.000000	0.000000
0.349	0.000000	0.000000	0.000000
0.350	0.000000	0.000000	0.000000
0.351	0.000000	0.000000	0.000000
0.352	0.000000	0.000000	0.000000
0.353	0.000000	0.000000	0.000000
0.354	0.000000	0.000000	0.000000
0.355	0.000000	0.000000	0.000000
0.356	0.000000	0.000000	0.000000
0.357	0.000000	0.000000	0.000000
0.358	0.000000	0.000000	0.000000
0.359	0.000000	0.000000	0.000000
0.360	0.000000	0.000000	0.000000
0.361	0.000000	0.000000	0.000000
0.362	0.000000	0.000000	0.000000
0.363	0.000000	0.000000	0.000000
0.364	0.000000	0.000000	0.000000
0.365	0.000000	0.000000	0.000000
0.366	0.000000	0.000000	0.000000
0.367	0.000000	0.000000	0.000000
0.368	0.000000	0.000000	0.000000
0.369	0.000000	0.000000	0.000000
0.370	0.000000	0.000000	0.000000
0.371	0.000000	0.000000	0.000000
0.372	0.000000	0.000000	0.000000
0.373	0.000000	0.000000	0.000000
0.374	0.000000	0.000000	0.000000
0.375	0.000000	0.000000	0.000000
0.376	0.000000	0.000000	0.000000
0.377	0.000000	0.000000	0.000000
0.378	0.000000	0.000000	0.000000
0.379	0.000000	0.000000	0.000000
0.380	0.000000	0.000000	0.000000
0.381	0.000000	0.000000	0.000000
0.382	0.000000	0.000000	0.000000
0.383	0.000000	0.000000	0.000000
0.384	0.000000	0.000000	0.000000
0.385	0.000000	0.000000	0.000000
0.386	0.000000	0.000000	0.000000
0.387	0.000000	0.000000	0.000000
0.388	0.000000	0.000000	0.000000
0.389	0.000000	0.000000	0.000000
0.390	0.000000	0.000000	0.000000
0.391	0.000000	0.000000	0.000000
0.392	0.000000	0.000000	0.000000
0.393	0.000000	0.000000	0.000000
0.394	0.000000	0.000000	0.000000
0.395	0.000000	0.000000	0.000000
0.396	0.000000	0.000000	0.000000
0.397	0.000000	0.000000	0.000000
0.398	0.000000	0.000000	0.000000
0.399	0.000000	0.000000	0.000000
0.400	0.000000	0.000000	0.000000
0.401	0.000000	0.000000	0.000000
0.402	0.000000	0.000000	0.000000
0.403	0.000000	0.000000	0.000000
0.404	0.000000	0.000000	0.000000
0.405	0.000000	0.000000	0.000000
0.406	0.000000	0.000000	0.000000
0.407	0.000000	0.000000	0.000000
0.408	0.000000	0.000000	0.000000
0.409	0.000000	0.000000	0.000000
0.410	0.000000	0.000000	0.000000
0.411	0.000000	0.000000	0.000000
0.412	0.000000	0.000000	0.000000
0.413	0.000000	0.000000	0.000000
0.414	0.000000	0.000000	0.000000
0.415	0.000000	0.000000	0.000000
0.416	0.000000	0.000000	0.000000
0.417	0.000000	0.000000	0.000000
0.418	0.000000	0.000000	0.000000
0.419	0.000000	0.000000	0.000000
0.420	0.000000	0.000000	0.000000
0.421	0.000000	0.000000	0.000000
0.422	0.000000	0.000000	0.000000
0.423	0.000000	0.000000	0.000000
0.424	0.000000	0.000000	0.000000
0.425	0.000000	0.000000	0.000000
0.426	0.000000	0.000000	0.000000
0.427	0.000000	0.000000	0.000000
0.428	0.000000	0.000000	0.000000
0.429	0.000000	0.000000	0.000000
0.430	0.000000	0.000000	0.000000
0.431	0.000000	0.000000	0.000000
0.432	0.000000	0.000000	0.000000
0.433	0.000000	0.000000	0.000000
0.434	0.000000	0.000000	0.000000
0.435	0.000000	0.000000	0.000000
0.436	0.000000	0.000000	0.000000
0.437	0.000000	0.000000	0.000000
0.438	0.000000	0.000000	0.000000
0.439	0.000000	0.000000	0.000000
0.440	0.000000	0.000000	0.000000
0.441	0.000000	0.000000	0.000000
0.442	0.000000	0.000000	0.000000
0.443	0.000000	0.000000	0.000000
0.444	0.000000	0.000000	0.000000
0.445	0.000000	0.000000	0.000000
0.446	0.000000	0.000000	0.000000
0.447	0.000000	0.000000	0.000000
0.448	0.000000	0.000000	0.000000
0.449	0.000000	0.000000	0.000000
0.450	0.000000	0.000000	0.000000
0.451	0.000000	0.000000	0.000000
0.452	0.000000	0.000000	-0.000000
0.453	0.000000	0.000000	0.000000
0.454	0.000000	0.000000	0.000000
0.455	0.000000	0.000000	0.000000
0.456	0.000000	0.000000	0.000000
0.457	0.000000	0.000000	0.000000
0.458	0.000000	0.000000	0.000000
0.459	0.000000	0.000000	0.000000
0.460	0.000000	0.000000	0.000000
0.461	0.000000	0.000000	0.000000
0.462	0.000000	0.000000	0.000000
0.463	0.000000	0.000000	0.000000
0.464	0.000000	0.000000	0.000000
0.465	0.000000	0.000000	0.000000
0.466	0.000000	0.000000	0.000000
0.467	0.000000	0.000000	0.000000
0.468	0.000000	0.000000	0.000000
0.469	0.000000	0.000000	0.000000
0.470	0.000000	0.000000	0.000000
0.471	0.000000	0.000000	0.000000
0.472	0.000000	0.000000	0.000000
0.473	0.000000	0.000000	0.000000
0.474	0.000000	0.000000	0.000000
0.475	0.000000	0.000000	0.000000
0.476	0.000000	0.000000	0.000000
0.477	0.000000	0.000000	0.000000
0.478	0.000000	0.000000	-0.000000
0.479	0.000000	0.000000	-0.000000
0.480	0.000000	0.000000	-0.000000
0.481	0.000000	0.000000	-0.000001
0.482	0.000000	0.000000	-0.000001
0.483	0.000000	0.000000	-0.000001
0.484	0.000000	0.000000	-0.000002
0.485	0.000000	0.000000	-0.000002
0.486	0.000000	0.000000	-0.000003
0.487	0.000000	0.000000	-0.000004
0.488	0.000000	0.000000	-0.000005
0.489	0.000000	0.000000	-0.000006
0.490	0.000000	0.000000	-0.000007
0.491	0.000000	0.000000	-0.000008
0.492	0.000000	0.000000	-0.000010
0.493	0.000000	0.000000	-0.000011
0.494	0.000000	0.000000	-0.000013
0.495	0.000000	0.000000	-0.000015
0.496	0.000000	0.000000	-0.000017
0.497	0.000000	0.000000	-0.000020
0.498	0.000000	0.000000	-0.000023
0.499	0.000000	0.000000	-0.000025
0.500	0.000000	0.000000	-0.000029
0.501	0.000000	0.000000	-0.000032
0.502	0.000000	0.000000	-0.000035
0.503	0.000000	0.000000	-0.000039
0.504	0.000000	0.000000	-0.000043
0.505	0.000000	0.000000	-0.000047
0.506	0.000000	0.000000	-0.000051
0.507	0.000000	0.000000	-0.000055
0.508	0.000000	0.000000	-0.000060
0.509	0.000000	0.000000	-0.000064
0.510	0.000000	0.000000	-0.000069
0.511	0.000000	0.000000	-0.000073
0.512	0.000000	0.000000	-0.000078
0.513	0.000000	0.000000	-0.000082
0.514	0.000000	0.000000	-0.000086
0.515	0.000000	0.000000	-0.000090
0.516	0.000000	0.000000	-0.000093
0.517	0.000000	0.000000	-0.000096
0.518	0.000000	0.000000	-0.000098
0.519	0.000000	0.000000	-0.000100
0.520	0.000000	0.000000	-0.000102
0.521	0.000000	0.000000	-0.000102
0.522	0.000000	0.000000	-0.000101
0.523	0.000000	0.000000	-0.000100
0.524	0.000000	0.000000	-0.000097
0.525	0.000000	0.000000	-0.000093
0.526	0.000000	0.000000	-0.000088
0.527	0.000000	0.000003	-0.000081
0.528	0.000000	0.000010	-0.000073
0.529	0.000000	0.000019	-0.000063
0.530	0.000000	0.000032	-0.000051
0.531	0.000000	0.000048	-0.000037
0.532	0.000000	0.000067	-0.000021
0.533	0.000000	0.000089	-0.000002
0.534	0.000000	0.000115	0.000019
0.535	0.000000	0.000143	0.000042
0.536	0.000000	0.000175	0.000068
0.537	0.000000	0.000210	0.000097
0.538	0.000000	0.000248	0.000129
0.539	0.000000	0.000290	0.000164
0.540	0.000000	0.000334	0.000202
0.541	0.000000	0.000382	0.000243
0.542	0.000000	0.000433	0.000288
0.543	0.000000	0.000487	0.000336
0.544	0.000000	0.000544	0.000387
0.545	0.000000	0.000605	0.000442
0.546	0.000000	0.000668	0.000501
0.547	0.000000	0.000735	0.000564
0.548	0.000000	0.000805	0.000630
0.549	0.000000	0.000879	0.000700
0.549	0.000000	0.000955	0.000774
0.550	0.000159	0.001035	0.000851
0.551	0.000318	0.001117	0.000933
0.552	0.000477	0.001203	0.001018
0.553	0.000637	0.001292	0.001107
0.554	0.000796	0.001385	0.001200
0.555	0.000955	0.001480	0.001297
0.556	0.001114	0.001579	0.001397
0.557	0.001273	0.001681	0.001501
0.558	0.001432	0.001786	0.001609
0.559	0.001592	0.001894	0.001720
0.560	0.001751	0.002005	0.001835
0.561	0.001910	0.002120	0.001953
0.562	0.002069	0.002238	0.002074
0.563	0.002228	0.002359	0.002198
0.564	0.002387	0.002483	0.002325
0.565	0.002546	0.002610	0.002456
0.566	0.002706	0.002741	0.002589
0.567	0.002865	0.002874	0.002724
0.568	0.003024	0.003011	0.002863
0.569	0.003183	0.003151	0.003003
0.570	0.003342	0.003295	0.003146
0.571	0.003501	0.003441	0.003291
0.572	0.003661	0.003591	0.003438
0.573	0.003820	0.003743	0.003587
0.574	0.003979	0.003899	0.003738
0.575	0.004138	0.004058	0.003891
0.576	0.004297	0.004218	0.004045
0.577	0.004456	0.004377	0.004200
0.578	0.004615	0.004536	0.004356
0.579	0.004775	0.004695	0.004514
0.580	0.004934	0.004854	0.004673
0.581	0.005093	0.005013	0.004832
0.582	0.005252	0.005173	0.004993
0.583	0.005411	0.005332	0.005154
0.584	0.005570	0.005491	0.005315
0.585	0.005730	0.005650	0.005477
0.586	0.005889	0.005809	0.005640
0.587	0.006048	0.005968	0.005803
0.588	0.006207	0.006127	0.005966
0.589	0.006366	0.006287	0.006129
0.590	0.006525	0.006446	0.006293
0.591	0.006685	0.006605	0.006457
0.592	0.006844	0.006764	0.006620
0.593	0.007003	0.006923	0.006784
0.594	0.007162	0.007082	0.006947
0.595	0.007321	0.007242	0.007111
0.596	0.007480	0.007401	0.007274
0.597	0.007639	0.007560	0.007437
0.598	0.007799	0.007719	0.007600
0.599	0.007958	0.007878	0.007763
0.600	0.008117	0.008037	0.007926
0.601	0.008276	0.008196	0.008088
0.602	0.008435	0.008356	0.008251
0.603	0.008594	0.008515	0.008413
0.604	0.008754	0.008674	0.008574
0.605	0.008913	0.008833	0.008736
0.606	0.009072	0.008992	0.008897
0.607	0.009231	0.009151	0.009059
0.608	0.009390	0.009311	0.009220
0.609	0.009549	0.009470	0.009380
0.610	0.009708	0.009629	0.009541
0.611	0.009868	0.009788	0.009702
0.612	0.010027	0.009947	0.009862
0.613	0.010186	0.010106	0.010022
0.614	0.010345	0.010265	0.010182
0.615	0.010504	0.010425	0.010342
0.616	0.010663	0.010584	0.010502
0.617	0.010823	0.010743	0.010662
0.618	0.010982	0.010902	0.010821
0.619	0.011141	0.011061	0.010981
0.620	0.011300	0.011220	0.011140
0.621	0.011459	0.011380	0.011300
0.622	0.011618	0.011539	0.011459
0.623	0.011777	0.011698	0.011618
0.624	0.011937	0.011857	0.011778
0.625	0.012096	0.012016	0.011937
0.626	0.012255	0.012175	0.012096
0.627	0.012414	0.012335	0.012255
0.628	0.012573	0.012494	0.012414
0.629	0.012732	0.012653	0.012573
0.630	0.012892	0.012812	0.012733
0.631	0.013051	0.012971	0.012892
0.632	0.013210	0.013130	0.013051
0.633	0.013369	0.013289	0.013210
0.634	0.013528	0.013449	0.013369
0.635	0.013687	0.013608	0.013528
0.636	0.013846	0.013767	0.013687
0.637	0.014006	0.013926	0.013847
0.638	0.014165	0.014085	0.014006
0.639	0.014324	0.014244	0.014165
0.640	0.014483	0.014404	0.014324
0.641	0.014642	0.014563	0.014483
0.642	0.014801	0.014722	0.014642
0.643	0.014961	0.014881	0.014801
0.644	0.015120	0.015040	0.014961
0.645	0.015279	0.015199	0.015120
0.646	0.015438	0.015358	0.015279
0.647	0.015597	0.015518	0.015438
0.648	0.015756	0.015677	0.015597
0.649	0.015915	0.015836	0.015756
0.650	0.016075	0.015995	0.015915
0.651	0.016234	0.016154	0.016075
0.652	0.016393	0.016313	0.016234
0.653	0.016552	0.016473	0.016393
0.654	0.016711	0.016632	0.016552
0.655	0.016870	0.016791	0.016711
0.656	0.017030	0.016950	0.016870
0.657	0.017189	0.017109	0.017030
0.658	0.017348	0.017268	0.017189
0.659	0.017507	0.017427	0.017348
0.660	0.017666	0.017587	0.017507
0.661	0.017825	0.017746	0.017666
0.662	0.017985	0.017905	0.017825
0.663	0.018144	0.018064	0.017984
0.664	0.018303	0.018223	0.018144
0.665	0.018462	0.018382	0.018303
0.666	0.018621	0.018542	0.018462
0.667	0.018780	0.018701	0.018621
0.668	0.018939	0.018860	0.018780
0.669	0.019099	0.019019	0.018939
0.670	0.019258	0.019178	0.019099
0.671	0.019417	0.019337	0.019258
0.672	0.019576	0.019496	0.019417
0.673	0.019735	0.019656	0.019576
0.674	0.019894	0.019815	0.019735
0.675	0.020054	0.019974	0.019894
0.676	0.020213	0.020133	0.020054
0.677	0.020372	0.020292	0.020213
0.678	0.020531	0.020451	0.020372
0.679	0.020690	0.020611	0.020531
0.680	0.020849	0.020770	0.020690
0.681	0.021008	0.020929	0.020849
0.682	0.021168	0.021088	0.021008
0.683	0.021327	0.021247	0.021168
0.684	0.021486	0.021406	0.021327
0.685	0.021645	0.021565	0.021486
0.686	0.021804	0.021725	0.021645
0.687	0.021963	0.021884	0.021804
0.688	0.022123	0.022043	0.021963
0.689	0.022282	0.022202	0.022123
0.690	0.022441	0.022361	0.022282
0.691	0.022600	0.022520	0.022441
0.692	0.022759	0.022680	0.022600
0.693	0.022918	0.022839	0.022759
0.694	0.023077	0.022998	0.022918
0.695	0.023237	0.023157	0.023077
0.696	0.023396	0.023316	0.023237
0.697	0.023555	0.023475	0.023396
0.698	0.023714	0.023635	0.023555
0.699	0.023873	0.023794	0.023714
0.700	0.024032	0.023953	0.023873
0.701	0.024192	0.024112	0.024032
0.702	0.024351	0.024271	0.024192
0.703	0.024510	0.024430	0.024351
0.704	0.024669	0.024589	0.024510
0.705	0.024828	0.024749	0.024669
0.706	0.024987	0.024908	0.024828
0.707	0.025146	0.025067	0.024987
0.708	0.025306	0.025226	0.025146
0.709	0.025465	0.025385	0.025306
0.710	0.025624	0.025544	0.025465
0.711	0.025783	0.025704	0.025624
0.712	0.025942	0.025863	0.025783
0.713	0.026101	0.026022	0.025942
0.714	0.026261	0.026181	0.026101
0.715	0.026420	0.026340	0.026261
0.716	0.026579	0.026499	0.026420
0.717	0.026738	0.026658	0.026579
0.718	0.026897	0.026818	0.026738
0.719	0.027056	0.026977	0.026897
0.720	0.027215	0.027136	0.027056
0.721	0.027375	0.027295	0.027215
0.722	0.027534	0.027454	0.027375
0.723	0.027693	0.027613	0.027534
0.724	0.027852	0.027773	0.027693
0.725	0.028011	0.027932	0.027852
0.726	0.028170	0.028091	0.028011
0.727	0.028330	0.028250	0.028170
0.728	0.028489	0.028409	0.028330
0.729	0.028648	0.028568	0.028489
