time	 raw data	 moving average	 windowed sinc
0.161	0.000000	0.000000	0.000000
0.162	0.000000	0.000000	0.000000
0.163	0.000000	0.000000	0.000000
0.164	0.000000	0.000000	0.000000
0.165	0.000000	0.000000	0.000000
0.166	0.000000	0.000000	0.000000
0.167	0.000000	0.000000	0.000000
0.168	0.000000	0.000000	0.000000
0.169	0.000000	0.000000	0.000000
0.170	0.000000	0.000000	0.000000
0.171	0.000000	0.000000	0.000000
0.172	0.000000	0.000000	0.000000
0.173	0.000000	0.000000	0.000000
0.174	0.000000	0.000000	0.000000
0.175	0.000000	0.000000	0.000000
0.176	0.000000	0.000000	0.000000
0.177	0.000000	0.000000	0.000000
0.178	0.000000	0.000000	0.000000
0.179	0.000000	0.000000	0.000000
0.180	0.000000	0.000000	0.000000
0.181	0.000000	0.000000	0.000000
0.182	0.000000	0.000000	0.000000
0.183	0.000000	0.000000	0.000000
0.184	0.000000	0.000000	0.000000
0.185	0.000000	0.000000	0.000000
0.186	0.000000	0.000000	0.000000
0.187	0.000000	0.000000	0.000000
0.188	0.000000	0.000000	0.000000
0.189	0.000000	0.000000	0.000000
0.190	0.000000	0.000000	0.000000
0.191	0.000000	0.000000	0.000000
0.192	0.000000	0.000000	0.000000
0.193	0.000000	0.000000	0.000000
0.194	0.000000	0.000000	0.000000
0.195	0.000000	0.000000	0.000000
0.196	0.000000	0.000000	0.000000
0.197	0.000000	0.000000	0.000000
0.198	0.000000	0.000000	0.000000
0.199	0.000000	0.000000	0.000000
0.200	0.000000	0.000000	0.000000
0.201	0.000000	0.000000	0.000000
0.202	0.000000	0.000000	0.000000
0.203	0.000000	0.000000	0.000000
0.204	0.000000	0.000000	0.000000
0.205	0.000000	0.000000	0.000000
0.206	0.000000	0.000000	0.000000
0.207	0.000000	0.000000	0.000000
0.208	0.000000	0.000000	0.000000
0.209	0.000000	0.000000	0.000000
0.210	0.000000	0.000000	0.000000
0.211	0.000000	0.000000	0.000000
0.212	0.000000	0.000000	0.000000
0.213	0.000000	0.000000	0.000000
0.214	0.000000	0.000000	0.000000
0.215	0.000000	0.000000	0.000000
0.216	0.000000	0.000000	0.000000
0.217	0.000000	0.000000	0.000000
0.218	0.000000	0.000000	0.000000
0.219	0.000000	0.000000	0.000000
0.220	0.000000	0.000000	0.000000
0.221	0.000000	0.000000	0.000000
0.222	0.000000	0.000000	0.000000
0.223	0.000000	0.000000	0.000000
0.224	0.000000	0.000000	0.000000
0.225	0.000000	0.000000	0.000000
0.226	0.000000	0.000000	0.000000
0.227	0.000000	0.000000	0.000000
0.228	0.000000	0.000000	0.000000
0.229	0.000000	0.000000	0.000000
0.230	0.000000	0.000000	0.000000
0.231	0.000000	0.000000	0.000000
0.232	0.000000	0.000000	0.000000
0.233	0.000000	0.000000	0.000000
0.234	0.000000	0.000000	0.000000
0.235	0.000000	0.000000	0.000000
0.236	0.000000	0.000000	0.000000
0.237	0.000000	0.000000	0.000000
0.238	0.000000	0.000000	0.000000
0.239	0.000000	0.000000	0.000000
0.240	0.000000	0.000000	0.000000
0.241	0.000000	0.000000	0.000000
0.242	0.000000	0.000000	0.000000
0.243	0.000000	0.000000	0.000000
0.244	0.000000	0.000000	0.000000
0.245	0.000000	0.000000	0.000000
0.246	0.000000	0.000000	0.000000
0.247	0.000000	0.000000	0.000000
0.248	0.000000	0.000000	0.000000
0.249	0.000000	0.000000	0.000000
0.250	0.000000	0.000000	0.000000
0.251	0.000000	0.000000	0.000000
0.252	0.000000	0.000000	0.000000
0.253	0.000000	0.000000	0.000000
0.254	0.000000	0.000000	0.000000
0.255	0.000000	0.000000	0.000000
0.256	0.000000	0.000000	0.000000
0.257	0.000000	0.000000	0.000000
0.258	0.000000	0.000000	0.000000
0.259	0.000000	0.000000	0.000000
0.260	0.000000	0.000000	0.000000
0.261	0.000000	0.000000	0.000000
0.262	0.000000	0.000000	0.000000
0.263	0.000000	0.000000	0.000000
0.264	0.000000	0.000000	0.000000
0.265	0.000000	0.000000	0.000000
0.266	0.000000	0.000000	0.000000
0.267	0.000000	0.000000	0.000000
0.268	0.000000	0.000000	0.000000
0.269	0.000000	0.000000	0.000000
0.270	0.000000	0.000000	0.000000
0.271	0.000000	0.000000	0.000000
0.272	0.000000	0.000000	0.000000
0.273	0.000000	0.000000	0.000000
0.274	0.000000	0.000000	0.000000
0.275	0.000000	0.000000	0.000000
0.276	0.000000	0.000000	0.000000
0.277	0.000000	0.000000	0.000000
0.278	0.000000	0.000000	0.000000
0.279	0.000000	0.000000	0.000000
0.280	0.000000	0.000000	0.000000
0.281	0.000000	0.000000	0.000000
0.282	0.000000	0.000000	0.000000
0.283	0.000000	0.000000	0.000000
0.284	0.000000	0.000000	0.000000
0.285	0.000000	0.000000	0.000000
0.286	0.000000	0.000000	0.000000
0.287	0.000000	0.000000	0.000000
0.288	0.000000	0.000000	0.000000
0.289	0.000000	0.000000	0.000000
0.290	0.000000	0.000000	0.000000
0.291	0.000000	0.000000	0.000000
0.292	0.000000	0.000000	0.000000
0.293	0.000000	0.000000	0.000000
0.294	0.000000	0.000000	0.000000
0.295	0.000000	0.000000	0.000000
0.296	0.000000	0.000000	0.000000
0.297	0.000000	0.000000	0.000000
0.298	0.000000	0.000000	0.000000
0.299	0.000000	0.000000	0.000000
0.300	0.000000	0.000000	0.000000
0.301	0.000000	0.000000	0.000000
0.302	0.000000	0.000000	0.000000
0.303	0.000000	0.000000	0.000000
0.304	0.000000	0.000000	0.000000
0.305	0.000000	0.000000	0.000000
0.306	0.000000	0.000000	0.000000
0.307	0.000000	0.000000	0.000000
0.308	0.000000	0.000000	0.000000
0.309	0.000000	0.000000	0.000000
0.310	0.000000	0.000000	0.000000
0.311	0.000000	0.000000	0.000000
0.312	0.000000	0.000000	0.000000
0.313	0.000000	0.000000	0.000000
0.314	0.000000	0.000000	0.000000
0.315	0.000000	0.000000	0.000000
0.316	0.000000	0.000000	0.000000
0.317	0.000000	0.000000	0.000000
0.318	0.000000	0.000000	0.000000
0.319	0.000000	0.000000	0.000000
0.320	0.000000	0.000000	0.000000
0.321	0.000000	0.000000	0.000000
0.322	0.000000	0.000000	0.000000
0.323	0.000000	0.000000	0.000000
0.324	0.000000	0.000000	0.000000
0.325	0.000000	0.000000	0.000000
0.326	0.000000	0.000000	0.000000
0.327	0.000000	0.000000	0.000000
0.328	0.000000	0.000000	0.000000
0.329	0.000000	0.000000	0.000000
0.330	0.000000	0.000000	0.000000
0.331	0.000000	0.000000	0.000000
0.332	0.000000	0.000000	0.000000
0.333	0.000000	0.000000	0.000000
0.334	0.000000	0.000000	0.000000
0.335	0.000000	0.000000	0.000000
0.336	0.000000	0.000000	0.000000
0.337	0.000000	0.000000	0.000000
0.338	0.000000	0.000000	0.000000
0.339	0.000000	0.000000	0.000000
0.340	0.000000	0.000000	0.000000
0.341	0.000000	0.000000	0.000000
0.342	0.000000	0.000000	0.000000
0.343	0.000000	0.000000	0.000000
0.344	0.000000	0.000000	0.000000
0.345	0.000000	0.000000	0.000000
0.346	0.000000	0.000000	0.000000
0.347	0.000000	0.000000	0.000000
0.348	0.000000	0.000000	0.000000
0.349	0.000000	0.000000	0.000000
0.350	0.000000	0.000000	0.000000
0.351	0.000000	0.000000	0.000000
0.352	0.000000	0.000000	0.000000
0.353	0.000000	0.000000	0.000000
0.354	0.000000	0.000000	0.000000
0.355	0.000000	0.000000	0.000000
0.356	0.000000	0.000000	0.000000
0.357	0.000000	0.000000	0.000000
0.358	0.000000	0.000000	0.000000
0.359	0.000000	0.000000	0.000000
0.360	0.000000	0.000000	0.000000
0.361	0.000000	0.000000	0.000000
0.362	0.000000	0.000000	0.000000
0.363	0.000000	0.000000	0.000000
0.364	0.000000	0.000000	0.000000
0.365	0.000000	0.000000	0.000000
0.366	0.000000	0.000000	0.000000
0.367	0.000000	0.000000	0.000000
0.368	0.000000	0.000000	0.000000
0.369	0.000000	0.000000	0.000000
0.370	0.000000	0.000000	0.000000
0.371	0.000000	0.000000	0.000000
0.372	0.000000	0.000000	0.000000
0.373	0.000000	0.000000	0.000000
0.374	0.000000	0.000000	0.000000
0.375	0.000000	0.000000	0.000000
0.376	0.000000	0.000000	0.000000
0.377	0.000000	0.000000	0.000000
0.378	0.000000	0.000000	0.000000
0.379	0.000000	0.000000	0.000000
0.380	0.000000	0.000000	0.000000
0.381	0.000000	0.000000	0.000000
0.382	0.000000	0.000000	0.000000
0.383	0.000000	0.000000	0.000000
0.384	0.000000	0.000000	0.000000
0.385	0.000000	0.000000	0.000000
0.386	0.000000	0.000000	0.000000
0.387	0.000000	0.000000	0.000000
0.388	0.000000	0.000000	0.000000
0.389	0.000000	0.000000	0.000000
0.390	0.000000	0.000000	0.000000
0.391	0.000000	0.000000	0.000000
0.392	0.000000	0.000000	0.000000
0.393	0.000000	0.000000	0.000000
0.394	0.000000	0.000000	0.000000
0.395	0.000000	0.000000	0.000000
0.396	0.000000	0.000000	0.000000
0.397	0.000000	0.000000	0.000000
0.398	0.000000	0.000000	0.000000
0.399	0.000000	0.000000	0.000000
0.400	0.000000	0.000000	0.000000
0.401	0.000000	0.000000	0.000000
0.402	0.000000	0.000000	0.000000
0.403	0.000000	0.000000	0.000000
0.404	0.000000	0.000000	0.000000
0.405	0.000000	0.000000	0.000000
0.406	0.000000	0.000000	0.000000
0.407	0.000000	0.000000	0.000000
0.408	0.000000	0.000000	0.000000
0.409	0.000000	0.000000	0.000000
0.410	0.000000	0.000000	0.000000
0.411	0.000000	0.000000	0.000000
0.412	0.000000	0.000000	0.000000
0.413	0.000000	0.000000	0.000000
0.414	0.000000	0.000000	0.000000
0.415	0.000000	0.000000	0.000000
0.416	0.000000	0.000000	0.000000
0.417	0.000000	0.000000	0.000000
0.418	0.000000	0.000000	0.000000
0.419	0.000000	0.000000	0.000000
0.420	0.000000	0.000000	0.000000
0.421	0.000000	0.000000	0.000000
0.422	0.000000	0.000000	0.000000
0.423	0.000000	0.000000	0.000000
0.424	0.000000	0.000000	0.000000
0.425	0.000000	0.000000	0.000000
0.426	0.000000	0.000000	0.000000
0.427	0.000000	0.000000	0.000000
0.428	0.000000	0.000000	0.000000
0.429	0.000000	0.000000	0.000000
0.430	0.000000	0.000000	0.000000
0.431	0.000000	0.000000	0.000000
0.432	0.000000	0.000000	0.000000
0.433	0.000000	0.000000	0.000000
0.434	0.000000	0.000000	0.000000
0.435	0.000000	0.000000	0.000000
0.436	0.000000	0.000000	0.000000
0.437	0.000000	0.000000	0.000000
0.438	0.000000	0.000000	0.000000
0.439	0.000000	0.000000	0.000000
0.440	0.000000	0.000000	0.000000
0.441	0.000000	0.000000	0.000000
0.442	0.000000	0.000000	0.000000
0.443	0.000000	0.000000	0.000000
0.444	0.000000	0.000000	0.000000
0.445	0.000000	0.000000	0.000000
0.446	0.000000	0.000000	0.000000
0.447	0.000000	0.000000	0.000000
0.448	0.000000	0.000000	0.000000
0.449	0.000000	0.000000	0.000000
0.450	0.000000	0.000000	0.000000
0.451	0.000000	0.000000	0.000000
0.452	0.000000	0.000000	-0.000000
0.453	0.000000	0.000000	0.000000
0.454	0.000000	0.000000	0.000000
0.455	0.000000	0.000000	0.000000
0.456	0.000000	0.000000	0.000000
0.457	0.000000	0.000000	0.000000
0.458	0.000000	0.000000	0.000001
0.459	0.000000	0.000000	0.000001
0.460	0.000000	0.000000	0.000002
0.461	0.000000	0.000000	0.000002
0.462	0.000000	0.000000	0.000003
0.463	0.000000	0.000000	0.000004
0.464	0.000000	0.000000	0.000006
0.465	0.000000	0.000000	0.000007
0.466	0.000000	0.000000	0.000009
0.467	0.000000	0.000000	0.000011
0.468	0.000000	0.000000	0.000013
0.469	0.000000	0.000000	0.000014
0.470	0.000000	0.000000	0.000016
0.471	0.000000	0.000000	0.000018
0.472	0.000000	0.000000	0.000018
0.473	0.000000	0.000000	0.000019
0.474	0.000000	0.000000	0.000018
0.475	0.000000	0.000000	0.000016
0.476	0.000000	0.000000	0.000012
0.477	0.000000	0.000000	0.000006
0.478	0.000000	0.000000	-0.000003
0.479	0.000000	0.000000	-0.000014
0.480	0.000000	0.000000	-0.000030
0.481	0.000000	0.000000	-0.000049
0.482	0.000000	0.000000	-0.000073
0.483	0.000000	0.000000	-0.000103
0.484	0.000000	0.000000	-0.000140
0.485	0.000000	0.000000	-0.000183
0.486	0.000000	0.000000	-0.000234
0.487	0.000000	0.000000	-0.000295
0.488	0.000000	0.000000	-0.000365
0.489	0.000000	0.000000	-0.000445
0.490	0.000000	0.000000	-0.000537
0.491	0.000000	0.000000	-0.000641
0.492	0.000000	0.000000	-0.000758
0.493	0.000000	0.000000	-0.000890
0.494	0.000000	0.000000	-0.001035
0.495	0.000000	0.000000	-0.001196
0.496	0.000000	0.000000	-0.001373
0.497	0.000000	0.000000	-0.001566
0.498	0.000000	0.000000	-0.001775
0.499	0.000000	0.000000	-0.002001
0.500	0.000000	0.000000	-0.002243
0.501	0.000000	0.000000	-0.002501
0.502	0.000000	0.000000	-0.002775
0.503	0.000000	0.000000	-0.003064
0.504	0.000000	0.000000	-0.003367
0.505	0.000000	0.000000	-0.003682
0.506	0.000000	0.000000	-0.004008
0.507	0.000000	0.000000	-0.004343
0.508	0.000000	0.000000	-0.004684
0.509	0.000000	0.000000	-0.005028
0.510	0.000000	0.000000	-0.005373
0.511	0.000000	0.000000	-0.005715
0.512	0.000000	0.000000	-0.006049
0.513	0.000000	0.000000	-0.006371
0.514	0.000000	0.000000	-0.006677
0.515	0.000000	0.000000	-0.006961
0.516	0.000000	0.000000	-0.007216
0.517	0.000000	0.000000	-0.007437
0.518	0.000000	0.000000	-0.007618
0.519	0.000000	0.000000	-0.007750
0.520	0.000000	0.000000	-0.007826
0.521	0.000000	0.000000	-0.007838
0.522	0.000000	0.000000	-0.007778
0.523	0.000000	0.000000	-0.007637
0.524	0.000000	0.000000	-0.007406
0.525	0.000000	0.000000	-0.007075
0.526	0.000000	0.000000	-0.006635
0.527	0.000000	0.000251	-0.006076
0.528	0.000000	0.000754	-0.005387
0.529	0.000000	0.001508	-0.004559
0.530	0.000000	0.002513	-0.003581
0.531	0.000000	0.003768	-0.002443
0.532	0.000000	0.005275	-0.001135
0.533	0.000000	0.007032	0.000354
0.534	0.000000	0.009039	0.002034
0.535	0.000000	0.011296	0.003915
0.536	0.000000	0.013803	0.006007
0.537	0.000000	0.016559	0.008318
0.538	0.000000	0.019563	0.010859
0.539	0.000000	0.022816	0.013637
0.540	0.000000	0.026317	0.016661
0.541	0.000000	0.030064	0.019939
0.542	0.000000	0.034058	0.023478
0.543	0.000000	0.038299	0.027283
0.544	0.000000	0.042784	0.031362
0.545	0.000000	0.047514	0.035719
0.546	0.000000	0.052488	0.040358
0.547	0.000000	0.057705	0.045284
0.548	0.000000	0.063164	0.050498
0.549	0.000000	0.068864	0.056004
0.549	0.000000	0.074805	0.061802
0.550	0.012566	0.080985	0.067892
0.551	0.025130	0.087404	0.074274
0.552	0.037690	0.094060	0.080947
0.553	0.050244	0.100953	0.087907
0.554	0.062791	0.108081	0.095153
0.555	0.075327	0.115444	0.102681
0.556	0.087851	0.123040	0.110484
0.557	0.100362	0.130867	0.118558
0.558	0.112856	0.138925	0.126897
0.559	0.125333	0.147213	0.135493
0.560	0.137790	0.155728	0.144338
0.561	0.150226	0.164471	0.153424
0.562	0.162637	0.173438	0.162743
0.563	0.175023	0.182630	0.172284
0.564	0.187381	0.192044	0.182037
0.565	0.199710	0.201679	0.191992
0.566	0.212007	0.211534	0.202137
0.567	0.224271	0.221606	0.212462
0.568	0.236499	0.231895	0.222954
0.569	0.248690	0.242398	0.233602
0.570	0.260842	0.253115	0.244394
0.571	0.272952	0.264043	0.255317
0.572	0.285019	0.275180	0.266360
0.573	0.297042	0.286526	0.277509
0.574	0.309017	0.298077	0.288754
0.575	0.320944	0.309833	0.300081
0.576	0.332820	0.321539	0.311479
0.577	0.344643	0.333196	0.322936
0.578	0.356412	0.344799	0.334440
0.579	0.368125	0.356348	0.345980
0.580	0.379779	0.367840	0.357546
0.581	0.391374	0.379275	0.369126
0.582	0.402906	0.390650	0.380711
0.583	0.414376	0.401963	0.392290
0.584	0.425779	0.413212	0.403854
0.585	0.437116	0.424397	0.415395
0.586	0.448383	0.435514	0.426903
0.587	0.459580	0.446562	0.438370
0.588	0.470704	0.457540	0.449789
0.589	0.481754	0.468446	0.461153
0.590	0.492727	0.479278	0.472456
0.591	0.503623	0.490034	0.483689
0.592	0.514440	0.500713	0.494849
0.593	0.525175	0.511312	0.505930
0.594	0.535827	0.521831	0.516926
0.595	0.546394	0.532267	0.527834
0.596	0.556876	0.542620	0.538649
0.597	0.567269	0.552887	0.549368
0.598	0.577573	0.563066	0.559987
0.599	0.587785	0.573157	0.570503
0.600	0.597905	0.583157	0.580913
0.601	0.607930	0.593064	0.591217
0.602	0.617860	0.602879	0.601410
0.603	0.627691	0.612598	0.611491
0.604	0.637424	0.622220	0.621459
0.605	0.647056	0.631744	0.631312
0.606	0.656586	0.641169	0.641050
0.607	0.666012	0.650492	0.650669
0.608	0.675333	0.659712	0.660171
0.609	0.684547	0.668828	0.669554
0.610	0.693653	0.677839	0.678817
0.611	0.702650	0.686742	0.687960
0.612	0.711536	0.695537	0.696982
0.613	0.720309	0.704222	0.705882
0.614	0.728969	0.712796	0.714660
0.615	0.737513	0.721258	0.723316
0.616	0.745941	0.729605	0.731848
0.617	0.754251	0.737838	0.740257
0.618	0.762443	0.745954	0.748542
0.619	0.770513	0.753952	0.756702
0.620	0.778462	0.761831	0.764737
0.621	0.786288	0.769589	0.772647
0.622	0.793990	0.777227	0.780430
0.623	0.801567	0.784741	0.788086
0.624	0.809017	0.792131	0.795615
0.625	0.816339	0.799397	0.803016
0.626	0.823533	0.806536	0.810287
0.627	0.830596	0.813548	0.817430
0.628	0.837528	0.820431	0.824441
0.629	0.844328	0.827185	0.831322
0.630	0.850994	0.833808	0.838070
0.631	0.857527	0.840300	0.844686
0.632	0.863923	0.846659	0.851168
0.633	0.870184	0.852884	0.857515
0.634	0.876307	0.858974	0.863728
0.635	0.882291	0.864929	0.869803
0.636	0.888136	0.870747	0.875741
0.637	0.893841	0.876428	0.881542
0.638	0.899405	0.881970	0.887203
0.639	0.904827	0.887373	0.892724
0.640	0.910106	0.892636	0.898105
0.641	0.915241	0.897758	0.903344
0.642	0.920232	0.902738	0.908440
0.643	0.925077	0.907576	0.913394
0.644	0.929776	0.912270	0.918203
0.645	0.934329	0.916821	0.922867
0.646	0.938734	0.921226	0.927386
0.647	0.942991	0.925486	0.931758
0.648	0.947098	0.929600	0.935983
0.649	0.951057	0.933567	0.940060
0.650	0.954865	0.937387	0.943988
0.651	0.958522	0.941058	0.947768
0.652	0.962028	0.944581	0.951399
0.653	0.965382	0.947955	0.954878
0.654	0.968583	0.951179	0.958207
0.655	0.971632	0.954253	0.961385
0.656	0.974527	0.957177	0.964411
0.657	0.977268	0.959949	0.967285
0.658	0.979855	0.962569	0.970006
0.659	0.982287	0.965038	0.972573
0.660	0.984564	0.967354	0.974988
0.661	0.986686	0.969518	0.977248
0.662	0.988652	0.971528	0.979354
0.663	0.990461	0.973385	0.981305
0.664	0.992115	0.975088	0.983101
0.665	0.993611	0.976637	0.984742
0.666	0.994951	0.978032	0.986228
0.667	0.996134	0.979273	0.987557
0.668	0.997159	0.980358	0.988731
0.669	0.998027	0.981290	0.989749
0.670	0.998737	0.982066	0.990611
0.671	0.999289	0.982687	0.991315
0.672	0.999684	0.983153	0.991863
0.673	0.999921	0.983463	0.992256
0.674	1.000000	0.983619	0.992491
0.675	0.999921	0.983619	0.992569
0.676	0.999684	0.983463	0.992490
0.677	0.999289	0.983153	0.992256
0.678	0.998737	0.982687	0.991864
0.679	0.998027	0.982066	0.991316
0.680	0.997159	0.981290	0.990610
0.681	0.996134	0.980358	0.989750
0.682	0.994951	0.979273	0.988731
0.683	0.993611	0.978032	0.987558
0.684	0.992115	0.976637	0.986229
0.685	0.990461	0.975088	0.984743
0.686	0.988652	0.973385	0.983102
0.687	0.986686	0.971528	0.981305
0.688	0.984564	0.969518	0.979355
0.689	0.982287	0.967354	0.977248
0.690	0.979855	0.965038	0.974989
0.691	0.977268	0.962569	0.972574
0.692	0.974527	0.959949	0.970007
0.693	0.971632	0.957177	0.967286
0.694	0.968583	0.954253	0.964412
0.695	0.965382	0.951180	0.961386
0.696	0.962028	0.947955	0.958208
0.697	0.958522	0.944581	0.954879
0.698	0.954865	0.941058	0.951400
0.699	0.951057	0.937387	0.947770
0.700	0.947098	0.933567	0.943990
0.701	0.942991	0.929600	0.940061
0.702	0.938734	0.925486	0.935984
0.703	0.934329	0.921226	0.931759
0.704	0.929776	0.916821	0.927387
0.705	0.925077	0.912270	0.922868
0.706	0.920232	0.907576	0.918204
0.707	0.915241	0.902738	0.913395
0.708	0.910106	0.897758	0.908441
0.709	0.904827	0.892636	0.903344
0.710	0.899405	0.887373	0.898104
0.711	0.893841	0.881970	0.892723
0.712	0.888136	0.876428	0.887201
0.713	0.882291	0.870747	0.881538
0.714	0.876307	0.864929	0.875736
0.715	0.870184	0.858974	0.869796
0.716	0.863923	0.852884	0.863718
0.717	0.857527	0.846659	0.857505
0.718	0.850994	0.840300	0.851156
0.719	0.844328	0.833808	0.844672
0.720	0.837528	0.827185	0.838055
0.721	0.830596	0.820431	0.831306
0.722	0.823533	0.813548	0.824425
0.723	0.816339	0.806536	0.817414
0.724	0.809017	0.799397	0.810274
0.725	0.801567	0.792131	0.803007
0.726	0.793990	0.784741	0.795612
0.727	0.786288	0.777227	0.788092
0.728	0.778462	0.769589	0.780447
0.729	0.770513	0.761831	0.772679
